,total_sqft,bath,price,bhk
7330,1395.0,3.0,82.0,3
7331,2000.0,3.0,105.0,3
7334,1200.0,3.0,99.0,3
7336,1645.0,3.0,117.0,3
7337,1829.0,3.0,125.0,3
7338,5720.0,3.0,350.0,3
7339,1500.0,3.0,104.0,3
7340,2047.0,3.0,136.0,3
7345,1525.0,2.0,99.13,3
7346,1412.0,2.0,88.0,3
7347,1240.0,2.0,65.0,3
7349,1700.0,3.0,111.0,3
7350,2700.0,3.0,150.0,3
7351,1780.0,3.0,110.0,3
7354,900.0,2.0,65.0,3
7355,1711.0,3.0,110.0,3
7357,1752.12,3.0,133.0,3
7358,1540.0,3.0,85.0,3
7359,1665.0,3.0,110.0,3
7360,1693.0,3.0,125.0,3
7361,2456.0,3.0,220.0,3
7367,1200.0,2.0,75.0,3
7370,2210.0,3.0,156.0,3
7372,1717.0,3.0,120.0,3
7375,1740.0,4.0,130.0,3
7380,1504.0,2.0,102.0,3
7381,2365.0,4.0,175.0,3
7383,1698.0,3.0,107.0,3
7386,2145.0,3.0,165.0,3
7387,1693.0,3.0,125.0,3
7391,1625.0,3.0,92.0,3
7392,1395.0,2.0,79.0,3
7393,1490.0,2.0,92.0,3
7394,2500.0,3.0,190.0,3
7396,1785.0,3.0,120.0,3
7400,1591.0,3.0,122.0,3
7405,1280.0,2.0,69.0,3
7406,1614.0,3.0,95.0,3
7409,1240.0,2.0,65.0,3
7413,1595.0,3.0,88.0,3
7414,1457.0,3.0,85.0,3
7415,1655.0,3.0,120.0,3
7416,1691.2,3.0,115.0,3
7417,1639.0,3.0,129.0,3
7418,1685.0,3.0,135.0,3
7419,2122.0,3.0,125.0,3
7421,1252.0,2.0,65.0,3
7422,1374.0,2.0,88.0,3
7423,1355.0,3.0,83.87,3
7424,2400.0,3.0,135.0,3
7425,1560.0,3.0,90.0,3
7427,1351.0,2.0,78.0,3
7429,2400.0,3.0,180.0,3
7431,1255.0,3.0,115.0,3
7432,2650.0,4.0,199.0,3
7433,1200.0,3.0,70.0,3
7437,1580.0,3.0,105.0,3
7438,2000.0,3.0,165.0,3
7439,1920.0,3.0,130.0,3
7440,1200.0,2.0,76.0,3
7441,1430.0,2.0,90.0,3
7443,1564.0,3.0,105.0,3
7444,1650.0,3.0,105.0,3
7448,2400.0,2.0,180.0,3
7449,1250.0,2.0,68.75,3
7450,2075.0,3.0,175.0,3
7451,1250.0,3.0,65.0,3
7453,1335.0,2.0,87.0,3
7454,3496.5,2.0,237.5,3
7458,1480.0,3.0,95.0,3
7459,1700.0,3.0,88.2,3
7460,2023.0,4.0,130.0,3
7462,1804.0,3.0,166.0,3
7464,1730.0,3.0,115.0,3
7465,1427.0,2.0,70.0,3
7466,2215.0,4.0,150.0,3
7471,2274.24,4.0,160.0,3
7474,2280.0,4.0,184.0,3
7477,1770.0,3.0,100.0,3
7482,1533.0,3.0,98.18,3
7483,1540.0,3.0,90.0,3
7484,1350.0,3.0,75.0,3
7486,1756.0,3.0,128.0,3
7488,1700.0,3.0,150.0,3
7489,2134.0,4.0,118.0,3
7490,2515.0,4.0,155.0,3
7491,2215.0,4.0,154.0,3
7495,1800.0,3.0,140.0,3
7498,1740.0,3.0,150.0,3
7500,3500.0,4.0,185.0,3
7501,1970.0,3.0,164.0,3
7502,1749.0,3.0,120.0,3
7504,2264.0,3.0,168.0,3
7505,1300.0,2.0,75.0,3
7506,1600.0,3.0,83.0,3
7507,1052.0,2.0,60.0,3
7511,1520.0,2.0,85.0,3
7512,1300.0,2.0,67.0,3
7513,1600.0,3.0,150.0,3
7514,1890.0,4.0,125.0,3
7516,1970.0,3.0,160.0,3
7517,1808.0,4.0,80.0,3
7518,1700.0,3.0,150.0,3
7519,1150.0,2.0,62.0,3
7522,1920.0,3.0,150.0,3
7524,1425.0,2.0,74.31,3
7527,2250.0,3.0,200.0,3
7530,1636.0,3.0,85.0,3
7532,1728.0,3.0,125.0,3
7533,1680.0,3.0,125.0,3
7534,2501.0,3.0,138.0,3
7535,2002.0,3.0,120.0,3
7536,3200.0,3.0,260.0,3
7539,1450.0,3.0,90.0,3
7540,1620.0,3.0,90.0,3
7541,3408.0,3.0,260.0,3
7542,1374.0,3.0,72.0,3
7543,1603.0,3.0,113.0,3
7547,1893.0,3.0,115.0,3
7548,1496.0,2.0,78.0,3
7549,1550.0,2.0,82.0,3
7550,1200.0,2.0,58.17,3
7551,1494.0,2.0,94.55,3
7554,1157.0,2.0,57.84,3
7555,1450.0,3.0,100.0,3
7556,1859.0,3.0,121.0,3
7558,1200.0,2.0,100.0,3
7560,1434.0,3.0,84.0,3
7561,1858.0,3.0,123.0,3
7562,1500.0,3.0,90.0,3
7563,1724.0,3.0,125.0,3
7564,1636.0,3.0,92.0,3
7565,1452.0,3.0,90.0,3
7566,1546.0,3.0,95.0,3
7568,2990.0,5.0,173.0,3
7569,1590.0,2.0,126.0,3
7570,1645.0,3.0,110.0,3
7571,1800.0,2.0,100.0,3
7572,1795.0,3.0,150.0,3
7573,1542.14,3.0,120.0,3
7576,1697.0,3.0,110.0,3
7577,1417.0,2.0,76.0,3
7578,1492.0,3.0,88.0,3
7579,1498.0,3.0,79.15,3
7580,1847.0,3.0,125.0,3
7581,2144.6,4.0,145.0,3
7583,1221.0,3.0,65.0,3
7584,2072.0,3.0,122.0,3
7587,1950.0,3.0,115.0,3
7588,1585.0,2.0,80.0,3
7591,2072.0,4.0,152.0,3
7592,1565.0,3.0,98.91,3
7596,1410.0,2.0,73.0,3
7597,1255.0,2.0,95.0,3
7598,1655.0,3.0,131.0,3
7599,1634.0,3.0,111.0,3
7601,1890.0,4.0,100.0,3
7604,1991.0,3.0,104.0,3
7606,1595.0,3.0,120.0,3
7607,2000.0,4.0,138.0,3
7608,1614.0,3.0,93.0,3
7611,1460.0,2.0,97.0,3
7613,2600.0,3.0,147.0,3
7614,2273.0,4.0,192.0,3
7615,1225.0,2.0,82.0,3
7616,1225.0,2.0,69.0,3
7617,1984.0,4.0,145.0,3
7618,2425.0,3.0,197.0,3
7620,1655.0,3.0,97.0,3
7621,1200.0,3.0,68.38,3
7622,1311.0,2.0,84.86,3
7623,1050.0,2.0,59.0,3
7627,1650.0,3.0,100.0,3
7628,1917.0,3.0,132.0,3
7629,1850.0,3.0,150.0,3
7631,1200.0,3.0,67.77,3
7632,1370.0,2.0,90.0,3
7633,1250.0,2.0,70.0,3
7634,1645.0,3.0,117.0,3
7635,1284.0,2.0,75.0,3
7636,2600.0,3.0,199.0,3
7637,1820.0,3.0,150.0,3
7640,1400.0,2.0,78.0,3
7642,1767.0,3.0,109.0,3
7643,1856.0,3.0,135.0,3
7644,1613.0,3.0,150.0,3
7646,1540.0,2.0,78.0,3
7647,1503.0,2.0,93.0,3
7648,1850.0,4.0,120.0,3
7652,1880.0,3.0,120.0,3
7653,1962.0,3.0,175.0,3
7655,1894.0,3.0,115.0,3
7656,1760.0,3.0,142.0,3
7657,1768.0,3.0,95.0,3
7658,1790.0,3.0,97.0,3
7659,1568.0,2.0,100.0,3
7661,2072.0,4.0,160.0,3
7662,2273.0,3.0,159.0,3
7663,2072.0,4.0,155.0,3
7664,2666.0,3.0,230.0,3
7665,1550.0,2.0,89.0,3
7668,1200.0,3.0,98.0,3
7669,1745.0,2.0,98.485,3
7670,1718.0,3.0,119.0,3
7671,1693.0,3.0,89.0,3
7672,1800.0,4.0,125.0,3
7675,1419.0,2.0,87.0,3
7677,2008.0,3.0,170.0,3
7678,2095.0,3.0,142.0,3
7681,1210.0,2.0,81.0,3
7682,1435.0,2.0,80.0,3
7683,1600.0,2.0,88.0,3
7684,1674.0,3.0,90.0,3
7685,1703.0,3.0,130.0,3
7686,1350.0,3.0,71.55,3
7687,1600.0,3.0,90.0,3
7690,1691.0,3.0,113.0,3
7691,1300.0,3.0,77.99,3
7692,1280.0,2.0,100.0,3
7695,1917.0,3.0,110.0,3
7697,2625.0,3.0,175.0,3
7698,2041.0,3.0,128.0,3
7699,2070.0,4.0,160.0,3
7700,1110.0,3.0,59.0,3
7701,1650.0,3.0,110.0,3
7702,1500.0,2.0,75.0,3
7706,1424.0,2.0,75.0,3
7708,1466.0,3.0,77.59,3
7709,1610.0,2.0,115.0,3
7711,1996.0,4.0,123.0,3
7713,1435.0,3.0,90.0,3
7717,1790.0,3.0,120.0,3
7718,3450.0,4.0,208.0,3
7722,1847.0,3.0,123.0,3
7723,1650.0,3.0,95.0,3
7725,1536.0,3.0,104.0,3
7726,1571.0,3.0,83.0,3
7727,1680.0,3.0,117.0,3
7728,1512.0,3.0,80.0,3
7729,1550.0,2.0,80.0,3
7731,2099.0,3.0,147.0,3
7732,1365.0,2.0,72.0,3
7736,2159.0,3.0,120.0,3
7737,1200.0,2.0,66.0,3
7738,1200.0,3.0,72.0,3
7739,1660.0,2.0,100.0,3
7740,1601.0,3.0,95.0,3
7741,1520.0,2.0,96.0,3
7744,1652.0,3.0,110.0,3
7746,1645.0,3.0,95.0,3
7747,1100.0,2.0,75.0,3
7748,1730.0,3.0,93.0,3
7749,1510.0,3.0,83.05,3
7750,2300.0,3.0,142.0,3
7752,1998.0,3.0,117.0,3
7753,1842.0,3.0,115.0,3
7754,1450.0,2.0,85.0,3
7755,1693.0,3.0,125.0,3
7757,1826.0,3.0,125.0,3
7758,1689.0,3.0,103.0,3
7759,1804.0,3.0,150.0,3
7760,1350.0,3.0,81.0,3
7761,1836.0,3.0,125.0,3
7762,1395.0,2.0,70.0,3
7763,1660.0,3.0,116.0,3
7764,2072.0,4.0,153.0,3
7766,2317.0,4.0,140.0,3
7769,1703.0,3.0,130.0,3
7771,1512.0,3.0,103.0,3
7772,1491.0,3.0,88.0,3
7773,1650.0,3.0,90.75,3
7776,2666.0,4.0,200.0,3
7778,1260.0,2.0,95.0,3
7779,1830.0,3.0,119.0,3
7780,1280.0,3.0,87.0,3
7782,1754.0,3.0,132.0,3
7783,1567.0,3.0,100.0,3
7785,2350.0,3.0,210.0,3
7786,2254.0,3.0,170.0,3
7787,1760.0,3.0,115.0,3
7788,3596.0,3.0,200.0,3
7792,1653.0,3.0,93.0,3
7793,1471.0,2.0,75.0,3
7794,1504.0,2.0,83.0,3
7798,1221.0,3.0,75.0,3
7799,1209.0,2.0,65.0,3
7800,1929.0,4.0,101.0,3
7801,1650.0,3.0,101.0,3
7802,1275.0,2.0,65.0,3
7804,1477.0,2.0,75.0,3
7806,2388.0,3.0,195.0,3
7807,1798.0,3.0,110.0,3
7809,1842.0,3.0,115.0,3
7811,1700.0,3.0,120.0,3
7812,1564.0,3.0,103.0,3
7813,1458.0,3.0,78.45,3
7815,1810.0,3.0,100.0,3
7817,1428.0,2.0,70.0,3
7818,1592.0,3.0,125.0,3
7820,1585.0,3.0,84.0,3
7821,1785.0,3.0,130.0,3
7822,1843.0,3.0,96.2,3
7826,1506.0,3.0,95.0,3
7827,1872.0,3.0,152.0,3
7828,1400.0,3.0,90.0,3
7830,2215.0,4.0,150.0,3
7832,1564.0,3.0,100.0,3
7833,2072.0,4.0,157.0,3
7835,1200.0,3.0,66.0,3
7836,1800.0,3.0,150.0,3
7837,1240.0,2.0,63.0,3
7838,1400.0,2.0,80.0,3
7842,1600.0,3.0,125.0,3
7845,1558.0,3.0,90.0,3
7847,1500.0,3.0,120.0,3
7848,1800.0,4.0,115.0,3
7850,1499.0,3.0,89.0,3
7855,2350.0,4.0,163.0,3
7859,2000.0,2.0,180.0,3
7861,1713.0,3.0,120.0,3
7862,2357.0,3.0,135.0,3
7863,1820.0,4.0,95.0,3
7864,1865.0,3.0,139.0,3
7865,1360.0,3.0,75.0,3
7868,1855.0,3.0,140.0,3
7870,2266.0,3.0,207.0,3
7872,1550.0,3.0,86.8,3
7873,1464.0,2.0,135.0,3
7874,1365.0,3.0,80.0,3
7875,1704.0,3.0,120.0,3
7881,1786.0,2.0,106.0,3
7882,1400.0,2.0,95.0,3
7885,1350.0,2.0,105.0,3
7886,1740.0,3.0,120.0,3
7887,1770.0,4.0,68.0,3
7888,2400.0,4.0,130.0,3
7891,1530.0,2.0,74.4,3
7892,1200.0,2.0,66.0,3
7893,1570.0,3.0,88.0,3
7894,1157.0,2.0,74.0,3
7896,2504.0,3.0,138.0,3
7898,1832.0,3.0,116.0,3
7900,1683.0,3.0,140.0,3
7901,1756.0,3.0,134.0,3
7902,2087.01,3.0,115.0,3
7903,1700.0,3.0,118.0,3
7904,1732.5,3.0,91.855,3
7906,1580.0,3.0,83.74,3
7909,1200.0,2.0,65.0,3
7911,1860.0,3.0,168.0,3
7913,1950.0,4.0,120.0,3
7914,1625.0,2.0,145.0,3
7918,1365.0,3.0,76.18,3
7919,1800.0,3.0,130.0,3
7920,1573.0,3.0,98.0,3
7921,1620.0,3.0,95.0,3
7923,1517.0,3.0,100.0,3
7924,2025.0,4.0,115.0,3
7925,1695.0,3.0,125.0,3
7928,2250.0,3.0,180.0,3
7929,1485.0,3.0,78.0,3
7931,1500.0,3.0,95.0,3
7933,2200.0,3.0,160.0,3
7937,1260.0,2.0,73.0,3
7938,2500.0,5.0,120.0,3
7939,1919.0,3.0,121.0,3
7940,2050.0,3.0,120.0,3
7941,1640.0,3.0,86.8,3
7944,1640.0,3.0,120.0,3
7945,1719.3,2.0,88.0,3
7946,1700.0,3.0,110.0,3
7947,1691.0,3.0,120.0,3
7948,2250.0,3.0,199.0,3
7951,1668.0,2.0,120.0,3
7953,1346.0,2.0,100.0,3
7955,1609.0,3.0,115.0,3
7956,1262.0,2.0,83.0,3
7958,2400.0,2.0,125.0,3
7959,1397.0,3.0,105.0,3
7960,2710.0,3.0,170.0,3
7961,1720.0,2.0,126.0,3
7962,1476.0,3.0,105.0,3
7963,1860.0,3.0,130.0,3
7964,1835.0,3.0,160.0,3
7965,1532.5,3.0,79.465,3
7971,1929.0,3.0,103.0,3
7972,1800.0,3.0,110.0,3
7977,1465.0,2.0,88.0,3
7980,1265.0,2.0,65.0,3
7982,1200.0,2.0,66.0,3
7984,1837.0,3.0,142.0,3
7985,1703.0,3.0,130.0,3
7986,1293.0,2.0,80.0,3
7990,2210.0,3.0,165.0,3
7991,1738.0,3.0,110.0,3
7992,1560.0,2.0,83.3,3
7994,1286.0,2.0,68.0,3
7995,1500.0,3.0,90.0,3
7998,1850.0,3.0,120.0,3
7999,1702.0,3.0,115.0,3
8000,1580.0,3.0,125.0,3
8004,1445.0,2.0,86.69,3
8005,1787.0,3.0,107.0,3
8006,1797.0,4.0,95.0,3
8007,1560.0,2.0,98.0,3
8009,1935.0,4.0,122.0,3
8010,1816.0,3.0,119.0,3
8011,1680.0,3.0,125.0,3
8012,1720.0,2.0,130.0,3
8013,2320.0,2.0,160.0,3
8014,1237.0,3.0,78.0,3
8015,1720.0,3.0,98.97,3
8016,1780.0,3.0,107.0,3
8019,1600.0,3.0,95.0,3
8021,5400.0,3.0,400.0,3
8022,1683.0,3.0,110.0,3
8024,1234.6,3.0,104.0,3
8029,1655.0,3.0,90.0,3
8031,1200.0,2.0,66.0,3
8032,1655.0,3.0,108.0,3
8033,1740.0,3.0,95.0,3
8034,1763.25,3.0,98.0,3
8035,1900.0,3.0,150.0,3
8037,1836.0,3.0,148.0,3
8039,1240.0,2.0,79.0,3
8041,1826.0,3.0,130.0,3
8042,1900.0,2.0,120.0,3
8044,2600.0,3.0,195.0,3
8045,1550.0,2.0,98.0,3
8049,1420.0,2.0,75.0,3
8050,1550.0,3.0,85.0,3
8051,1200.0,3.0,76.13,3
8053,1719.0,3.0,110.0,3
8056,1703.0,3.0,126.0,3
8059,2087.01,4.0,135.0,3
8061,1817.0,3.0,102.0,3
8062,2110.0,4.0,120.0,3
8065,1555.0,3.0,100.0,3
8066,1680.0,3.0,122.0,3
8067,1450.0,2.0,75.0,3
8068,1819.0,3.0,100.0,3
8069,2020.0,3.0,160.0,3
8071,1950.0,3.0,125.0,3
8072,1706.0,3.0,115.0,3
8073,1385.0,2.0,69.25,3
8074,2061.0,4.0,175.0,3
8075,1335.0,2.0,73.43,3
8076,1445.0,2.0,83.0,3
8078,1762.0,3.0,112.0,3
8079,1560.0,2.0,125.0,3
8083,1489.0,3.0,88.0,3
8085,1650.0,3.0,94.0,3
8086,1342.0,2.0,75.0,3
8087,1535.0,3.0,85.0,3
8088,1485.0,2.0,110.0,3
8091,1441.0,2.0,95.0,3
8092,1825.0,3.0,145.0,3
8096,1700.0,3.0,105.0,3
8097,1600.0,2.0,90.0,3
8099,1903.0,3.0,165.0,3
8100,1416.0,2.0,85.0,3
8102,1760.0,3.0,110.0,3
8103,1384.0,2.0,76.18,3
8104,1415.0,2.0,74.0,3
8105,1100.0,3.0,58.0,3
8106,1780.0,3.0,100.0,3
8107,2500.0,4.0,112.0,3
8109,2357.0,3.0,135.0,3
8110,1823.0,3.0,103.0,3
8111,1310.0,3.0,90.0,3
8114,1500.0,3.0,78.57,3
8115,1400.0,2.0,80.0,3
8116,1625.0,3.0,120.0,3
8118,1935.0,3.0,102.0,3
8119,1856.0,3.0,106.0,3
8120,1757.0,3.0,98.0,3
8121,1626.0,3.0,85.0,3
8122,1559.0,3.0,81.55,3
8123,1603.0,2.0,125.0,3
8124,1278.0,3.0,70.0,3
8126,1960.0,3.0,138.0,3
8127,1700.0,3.0,125.0,3
8128,1679.0,3.0,94.86,3
8131,1700.0,3.0,126.0,3
8132,1792.0,3.0,104.0,3
8134,1450.0,3.0,79.0,3
8135,1232.0,3.0,96.0,3
8137,1910.0,3.0,150.0,3
8142,1270.0,2.0,65.0,3
8144,1400.0,2.0,78.0,3
8146,3117.0,3.0,261.0,3
8148,1830.0,4.0,150.0,3
8149,2275.0,4.0,185.0,3
8150,900.0,3.0,79.0,3
8151,2648.0,3.0,238.0,3
8153,1475.0,3.0,80.0,3
8154,1788.0,3.0,164.0,3
8155,1855.0,3.0,140.0,3
8156,1850.0,3.0,120.0,3
8158,1721.0,3.0,93.0,3
8163,1654.0,3.0,97.8,3
8164,1685.0,3.0,101.0,3
8165,1540.0,3.0,80.0,3
8166,1300.0,2.0,80.0,3
8168,1735.0,3.0,105.0,3
8171,1354.0,2.0,98.0,3
8177,1222.0,3.0,95.0,3
8178,4446.0,3.0,410.0,3
8179,2100.0,3.0,135.0,3
8180,3150.0,3.0,290.0,3
8181,1320.0,2.0,95.0,3
8185,1305.0,2.0,110.0,3
8186,1150.0,2.0,57.5,3
8188,1890.0,4.0,125.0,3
8189,2400.0,3.0,177.0,3
8190,1680.0,3.0,130.0,3
8191,1700.0,3.0,93.5,3
8192,1595.0,3.0,105.0,3
8193,1480.0,3.0,100.0,3
8194,1092.0,3.0,95.0,3
8195,1683.0,3.0,115.0,3
8197,1730.0,3.0,95.0,3
8198,1450.0,3.0,88.6,3
8199,1862.0,4.0,110.0,3
8200,2430.0,5.0,180.0,3
8204,1745.0,3.0,98.0,3
8206,1723.0,3.0,95.0,3
8207,1607.0,2.0,112.0,3
8210,1630.0,3.0,131.0,3
8211,1360.0,2.0,70.0,3
8212,1645.0,3.0,113.0,3
8215,1252.0,3.0,70.0,3
8216,1221.0,3.0,65.0,3
8219,1460.0,2.0,80.0,3
8220,2275.0,4.0,175.0,3
8221,1522.0,3.0,90.0,3
8222,1800.0,3.0,125.0,3
8225,1000.0,3.0,90.0,3
8226,1500.0,2.0,99.0,3
8227,1600.0,3.0,130.0,3
8230,1569.0,3.0,118.0,3
8231,1950.0,4.0,95.0,3
8233,1685.0,3.0,115.0,3
8234,2247.0,3.0,145.0,3
8235,1550.0,3.0,85.0,3
8236,1715.0,2.0,100.0,3
8238,1241.0,2.0,65.0,3
8239,2980.0,4.0,260.0,3
8242,1787.0,3.0,116.0,3
8243,2400.0,3.0,220.0,3
8244,1691.0,3.0,93.01,3
8246,1896.0,3.0,102.0,3
8248,1355.0,3.0,83.87,3
8249,2087.0,4.0,139.0,3
8250,2273.0,3.0,145.0,3
8251,2050.0,3.0,150.0,3
8252,1830.0,3.0,133.0,3
8254,2159.0,3.0,120.0,3
8255,1750.0,2.0,89.0,3
8260,2500.0,4.0,140.0,3
8261,2400.0,4.0,95.0,3
8263,1100.0,2.0,75.0,3
8264,1900.0,2.0,92.0,3
8265,3900.0,3.0,250.0,3
8266,1715.0,3.0,95.0,3
8268,1705.0,3.0,91.0,3
8272,1500.0,2.0,100.0,3
8276,2140.0,3.0,139.0,3
8277,1500.0,3.0,100.0,3
8278,1921.0,4.0,129.0,3
8279,1621.0,3.0,124.0,3
8280,1030.0,2.0,77.25,3
8282,1590.0,2.0,85.0,3
8284,1254.0,2.0,70.0,3
8285,2040.0,3.0,114.0,3
8286,2215.0,4.0,154.0,3
8288,1623.0,3.0,89.0,3
8290,1181.0,2.0,65.0,3
8291,1260.0,2.0,75.0,3
8294,1864.0,3.0,115.0,3
8296,1200.0,3.0,105.0,3
8297,1691.0,3.0,100.0,3
8300,2285.0,4.0,165.0,3
8301,1345.0,2.0,69.0,3
8303,1460.0,3.0,76.0,3
8304,1525.0,2.0,91.48,3
8306,1642.0,2.0,115.0,3
8307,1200.0,2.0,66.0,3
8310,1846.0,3.0,135.0,3
8311,1710.0,3.0,135.0,3
8313,1718.0,3.0,130.0,3
8314,1680.0,3.0,112.0,3
8315,1157.0,2.0,72.0,3
8316,1884.0,4.0,118.0,3
8317,1300.0,3.0,77.99,3
8321,1350.0,3.0,70.0,3
8322,1464.0,2.0,115.0,3
8323,1385.0,3.0,90.0,3
8324,1817.0,3.0,110.0,3
8325,1733.5,3.0,120.0,3
8327,1537.0,3.0,81.0,3
8329,1890.0,4.0,85.0,3
8331,2440.0,3.0,142.0,3
8333,1711.0,3.0,125.0,3
8334,1750.0,3.0,120.0,3
8335,1260.0,2.0,80.0,3
8336,1590.0,3.0,96.0,3
8338,2400.0,2.0,185.0,3
8339,1520.0,2.0,81.0,3
8344,1835.0,3.0,108.0,3
8345,1930.0,4.0,122.0,3
8346,1310.0,2.0,70.0,3
8347,1720.0,3.0,150.0,3
8348,1689.0,3.0,103.0,3
8349,3520.0,5.0,320.0,3
8351,1515.0,2.0,76.0,3
8352,2650.0,4.0,175.0,3
8353,1842.0,3.0,115.0,3
8354,1318.0,2.0,68.0,3
8355,2030.0,2.0,182.0,3
8357,1881.0,3.0,145.0,3
8358,1890.0,3.0,109.0,3
8362,1715.0,3.0,112.0,3
8364,1411.0,3.0,93.25,3
8365,2404.0,3.0,138.0,3
8367,1262.0,2.0,65.0,3
8369,1610.0,3.0,85.0,3
8370,2275.0,4.0,182.0,3
8372,1423.0,2.0,71.73,3
8374,2100.0,3.0,145.0,3
8376,1904.0,3.0,129.0,3
8378,1981.0,3.0,134.0,3
8379,1520.0,3.0,85.0,3
8380,1268.0,2.0,75.0,3
8381,1755.0,3.0,115.0,3
8382,1370.0,2.0,87.0,3
8383,1400.0,3.0,90.0,3
8384,1677.0,3.0,92.13,3
8386,1881.0,3.0,145.0,3
8388,1660.0,3.0,131.0,3
8389,980.0,3.0,80.0,3
8390,1804.0,3.0,127.0,3
8392,2215.0,4.0,157.0,3
8393,1431.0,3.0,85.0,3
8396,1300.0,3.0,69.0,3
8397,2095.0,3.0,150.0,3
8398,1835.0,2.0,92.0,3
8400,2077.0,3.0,175.0,3
8401,2826.0,3.0,148.0,3
8402,1450.0,2.0,90.0,3
8403,1920.0,4.0,121.0,3
8404,1421.0,2.0,73.0,3
8406,1540.0,3.0,90.0,3
8407,1700.0,2.0,86.0,3
8408,1458.0,2.0,87.0,3
8409,1493.0,2.0,90.0,3
8410,2495.0,3.0,130.0,3
8411,1760.0,3.0,160.0,3
8412,1810.0,3.0,131.0,3
8413,1426.0,2.0,71.0,3
8414,2400.0,2.0,195.0,3
8416,1655.0,3.0,110.0,3
8418,1300.0,3.0,69.0,3
8419,1375.0,2.0,75.0,3
8421,1732.0,3.0,112.0,3
8423,1725.0,3.0,106.0,3
8424,1717.0,3.0,110.0,3
8426,1976.0,3.0,145.0,3
8429,1555.0,3.0,125.0,3
8431,1839.0,3.0,160.0,3
8434,1770.0,3.0,108.0,3
8435,2100.0,3.0,125.0,3
8437,1400.0,3.0,81.0,3
8438,1536.0,3.0,107.0,3
8439,2400.0,3.0,196.0,3
8440,1773.5,2.0,102.92,3
8441,1600.0,3.0,130.0,3
8442,1820.0,3.0,99.0,3
8444,1850.0,3.0,150.0,3
8445,1491.0,3.0,85.0,3
8446,1275.0,3.0,70.0,3
8448,1707.0,3.0,115.0,3
8449,1240.0,2.0,83.0,3
8450,1383.0,2.0,76.18,3
8451,2072.0,4.0,151.0,3
8452,1639.0,3.0,107.0,3
8453,1839.0,3.0,130.0,3
8454,2289.0,3.0,180.0,3
8455,2316.0,3.0,125.0,3
8456,1626.6,3.0,133.0,3
8457,1820.0,3.0,113.0,3
8459,1644.0,3.0,92.59,3
8460,1819.0,3.0,150.0,3
8461,1221.0,3.0,70.0,3
8462,1600.0,2.0,110.0,3
8466,1182.0,2.0,60.1,3
8467,2000.0,3.0,125.0,3
8468,1940.0,4.0,116.0,3
8469,1590.0,3.0,105.0,3
8470,1260.0,2.0,62.0,3
8471,1702.0,3.0,107.0,3
8472,1080.0,2.0,65.0,3
8473,1300.0,3.0,69.0,3
8474,1210.0,2.0,65.0,3
8477,1935.0,4.0,125.0,3
8478,1410.0,3.0,90.0,3
8479,1460.0,2.0,87.0,3
8480,1260.0,2.0,85.05,3
8481,3000.0,3.0,265.0,3
8483,1746.0,3.0,115.0,3
8484,1800.0,3.0,150.0,3
8486,1691.0,3.0,119.0,3
8487,2030.0,4.0,125.0,3
8489,1765.0,3.0,118.0,3
8490,1518.0,3.0,80.0,3
8495,1700.0,3.0,120.0,3
8497,1852.0,4.0,122.0,3
8498,1436.0,2.0,75.0,3
8500,2050.0,3.0,135.0,3
8501,1255.0,3.0,77.68,3
8506,1600.0,3.0,100.0,3
8507,1945.0,3.0,115.0,3
8508,1880.0,3.0,110.0,3
8509,2041.0,3.0,138.0,3
8510,1680.0,3.0,126.0,3
8511,1411.0,3.0,100.0,3
8512,1702.0,3.0,120.0,3
8515,1515.0,2.0,135.0,3
8517,1720.0,3.0,106.0,3
8518,1584.01,3.0,104.0,3
8520,1100.0,2.0,78.0,3
8521,1640.0,3.0,105.0,3
8522,1704.0,3.0,94.36,3
8523,1275.0,2.0,88.0,3
8524,1222.0,2.0,68.0,3
8527,900.0,3.0,75.0,3
8530,1650.0,3.0,126.0,3
8531,1645.0,3.0,87.0,3
8532,1748.0,3.0,103.0,3
8533,1200.0,3.0,67.77,3
8534,1320.0,2.0,65.0,3
8535,1610.0,3.0,84.53,3
8536,1510.0,2.0,110.0,3
8543,1800.0,3.0,125.0,3
8547,1248.52,3.0,115.0,3
8550,4395.0,3.0,240.0,3
8552,1936.0,3.0,139.0,3
8553,1269.0,2.0,63.0,3
8554,1586.0,3.0,125.0,3
8556,1538.0,3.0,107.0,3
8557,1427.0,2.0,130.0,3
8558,1573.0,3.0,90.0,3
8559,1800.0,3.0,95.0,3
8560,2045.0,3.0,108.0,3
8561,1600.0,3.0,100.0,3
8563,1600.0,3.0,90.0,3
8571,1200.0,3.0,80.0,3
8573,2640.0,5.0,150.0,3
8576,1450.0,2.0,102.0,3
8577,1200.0,3.0,110.0,3
8579,1933.0,3.0,140.0,3
8580,1300.0,3.0,77.99,3
8581,1798.0,3.0,150.0,3
8582,1864.0,3.0,120.0,3
8584,1470.0,2.0,102.0,3
8585,1527.0,3.0,115.0,3
8586,1820.0,3.0,140.0,3
8587,1880.0,4.0,110.0,3
8589,1850.0,3.0,140.0,3
8591,1470.0,2.0,84.22,3
8592,1752.12,3.0,125.0,3
8593,2990.0,3.0,170.0,3
8597,1200.0,2.0,90.0,3
8598,2546.0,3.0,170.0,3
8600,1476.0,2.0,73.0,3
8604,1645.0,3.0,117.0,3
8606,1879.0,3.0,155.0,3
